zipcode,total_art_gallery,total_atm,total_bakery,total_bar,total_beauty_salon,total_bicycle_store,total_book_store,total_cafe,total_car_dealer,total_car_repair,total_car_wash,total_clothing_store,total_convenience_store,total_department_store,total_drugstore,total_electronics_store,total_finance,total_florist,total_food,total_funeral_home,total_furniture_store,total_gas_station,total_general_contractor,total_grocery_or_supermarket,total_hair_care,total_hardware_store,total_health,total_home_goods_store,total_jewelry_store,total_laundry,total_liquor_store,total_local_government_office,total_locksmith,total_lodging,total_meal_delivery,total_meal_takeaway,total_movie_rental,total_night_club,total_park,total_parking,total_pet_store,total_pharmacy,total_restaurant,total_school,total_shoe_store,total_shopping_mall,total_spa,total_storage,total_store,total_supermarket,total_tourist_attraction,total_travel_agency,total_open_now_False,total_open_now_True,total_open_now_nan,mean_price_level,mean_user_ratings_total,mean_rating
07002,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1.0,200.0,3.6
07064,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1.0,154.0,4.1
07077,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,26.0,3.6
07201,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,3,0,1.3333333333333333,495.0,4.233333333333333
07206,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1.0,450.0,4.1
08861,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,4,0,1.0,179.0,4.125
08862,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1.0,158.0,4.0
08879,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,437.0,4.1
10001,1,0,3,9,0,0,1,22,0,0,0,12,5,1,1,3,0,0,49,0,2,0,0,1,0,0,2,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,24,0,1,0,0,0,41,1,0,0,2,60,0,1.9814814814814814,1872.6612903225807,4.1499999999999995
10002,0,0,3,9,0,0,1,24,0,1,0,7,3,2,2,2,0,1,48,0,2,0,0,3,0,0,5,3,0,0,1,0,0,0,0,3,0,1,0,0,0,1,29,0,0,0,0,0,41,2,0,0,8,52,0,1.75,715.0833333333334,4.278333333333335
10003,0,0,2,11,0,0,1,29,0,0,0,5,7,1,5,3,3,1,56,0,2,0,0,2,0,1,7,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,24,0,1,0,0,0,47,2,0,0,2,63,0,2.076923076923077,740.3230769230769,4.078461538461538
10004,0,0,5,14,0,0,0,17,0,0,0,4,3,0,0,1,1,0,44,0,0,0,0,0,0,1,0,0,1,0,3,0,1,0,1,2,0,0,0,0,0,0,27,0,1,0,0,0,30,0,0,0,7,44,0,2.0,400.2352941176471,3.9823529411764707
10005,0,0,2,5,0,0,0,14,0,0,0,7,3,2,0,2,0,0,37,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,1,2,0,0,0,0,1,0,21,0,2,0,0,0,30,0,0,0,10,36,4,1.7575757575757576,209.24,3.8260000000000014
10006,0,0,2,7,0,0,0,11,0,0,0,4,1,2,0,2,1,0,30,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,1,4,0,0,0,0,1,0,22,0,1,0,0,0,26,0,0,0,3,37,5,1.9310344827586208,336.6,3.9488888888888907
10007,0,0,4,8,0,0,0,20,0,0,0,6,4,3,0,3,0,0,44,0,3,0,0,2,0,0,0,4,0,0,2,0,0,0,1,3,0,1,0,0,0,0,24,0,1,0,0,0,38,0,0,0,5,50,1,1.9591836734693877,734.3392857142857,4.114285714285715
10009,0,0,2,9,0,1,0,12,0,0,0,4,2,0,1,1,1,0,37,0,1,0,0,2,0,4,2,3,0,0,4,0,1,0,1,1,0,1,0,0,0,0,25,0,0,0,0,0,31,1,0,0,3,47,0,2.074074074074074,158.32,4.379999999999999
10010,0,0,1,9,0,0,0,16,0,1,0,2,9,0,5,1,2,0,45,0,2,0,0,1,0,2,5,5,0,0,3,0,0,0,0,0,0,2,0,0,0,1,21,0,0,0,0,0,34,0,0,0,3,50,0,2.024390243902439,517.1320754716982,4.045283018867925
10011,0,0,2,6,0,0,0,17,0,0,0,5,11,1,9,2,0,0,49,0,3,0,0,0,0,0,9,5,0,0,2,0,0,0,1,0,0,1,0,0,0,2,22,0,1,0,0,0,37,0,0,0,2,55,0,2.2222222222222223,549.0175438596491,4.089473684210526
10012,0,1,3,7,0,1,1,19,0,0,0,8,4,1,3,1,2,1,47,0,0,0,0,1,0,0,3,1,0,0,2,0,0,0,1,1,0,1,0,0,0,1,26,0,3,1,0,0,39,1,0,0,0,59,0,2.13953488372093,570.6271186440678,4.2271186440677955
10013,1,0,3,5,0,0,0,21,0,0,0,9,3,1,1,1,0,0,48,0,0,0,0,1,0,2,4,3,1,0,0,0,0,0,2,0,0,0,0,0,0,2,26,0,1,0,0,0,41,1,0,0,9,54,1,2.148936170212766,327.5,4.221875
10014,0,0,2,13,0,0,1,19,0,0,0,10,2,0,2,2,0,0,41,0,1,0,0,1,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,25,0,4,0,0,0,39,1,0,0,3,55,0,2.1702127659574466,458.86206896551727,4.367241379310345
10016,0,0,1,14,0,0,0,21,0,0,0,6,5,0,1,0,2,1,51,0,1,0,0,4,0,0,2,1,0,0,3,0,0,0,1,1,0,0,0,0,1,0,22,0,0,0,0,0,39,3,0,0,1,58,0,2.022727272727273,381.33898305084745,4.179661016949152
10017,0,0,2,9,0,0,0,20,0,0,0,5,7,0,5,6,1,0,49,0,1,0,0,0,0,1,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,40,0,0,0,2,57,1,2.297872340425532,599.3166666666667,4.066666666666666
10018,0,0,6,8,0,0,1,20,0,0,0,6,8,1,1,3,3,0,48,0,3,0,0,0,0,1,1,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,27,0,0,0,0,0,38,0,0,0,4,55,0,1.891304347826087,603.6949152542373,4.049152542372882
10019,0,1,2,9,0,0,0,20,0,0,0,10,9,0,1,1,1,0,55,0,1,0,0,3,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,0,0,0,0,0,38,3,0,0,0,60,1,2.04,516.9508196721312,4.077049180327869
10021,0,0,2,11,0,0,0,17,0,0,0,4,5,1,3,1,0,0,49,0,0,0,0,0,0,1,3,1,0,0,4,0,0,0,2,1,0,0,0,0,0,1,30,0,0,0,0,0,35,0,0,0,2,57,1,2.111111111111111,229.21666666666667,4.235000000000001
10022,0,0,3,10,0,0,0,20,0,0,0,9,8,4,2,3,0,0,52,0,3,0,0,0,0,1,2,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,27,0,2,0,0,0,40,0,0,0,1,63,0,2.2115384615384617,565.546875,4.035937500000002
10023,0,0,5,11,0,0,0,20,0,0,0,4,4,1,1,3,0,1,54,0,1,0,1,1,0,2,3,3,0,0,4,0,0,0,3,2,0,0,0,0,0,1,34,0,0,0,0,0,40,1,0,0,3,62,1,1.981818181818182,405.2121212121212,4.25909090909091
10024,0,0,5,13,0,1,1,18,0,0,0,6,5,0,2,1,0,1,45,0,1,0,0,0,0,1,3,3,0,0,2,0,0,0,1,1,0,0,0,0,0,0,27,0,0,0,0,0,35,0,0,0,4,53,0,2.0,408.1578947368421,4.110526315789474
10025,0,0,6,7,0,0,0,19,0,0,0,5,8,0,3,0,0,0,51,0,2,0,0,2,0,1,6,2,0,0,3,0,0,0,4,1,0,0,0,0,0,1,26,0,0,0,0,0,39,1,0,0,2,57,0,1.7826086956521738,258.3220338983051,4.052542372881357
10026,0,0,4,9,0,1,1,12,0,0,0,4,2,0,2,2,1,0,36,0,0,0,0,2,0,3,2,1,0,0,2,0,0,0,3,0,0,1,0,0,0,0,23,0,0,0,0,0,29,1,0,0,5,45,1,1.9,326.94117647058823,4.105882352941177
10027,0,0,2,8,0,0,1,15,0,1,0,4,4,2,3,3,1,0,41,0,5,0,0,2,1,0,4,6,2,0,0,0,0,0,3,4,0,0,0,0,0,0,26,0,1,1,0,0,31,1,0,0,3,52,0,1.775,640.3454545454546,4.130909090909091
10028,0,0,3,7,1,0,0,15,0,1,0,5,7,1,3,3,0,0,41,0,3,0,1,0,1,0,4,6,0,0,1,0,0,0,4,3,0,0,0,0,0,1,23,0,0,0,0,0,34,0,0,0,2,50,1,1.8611111111111112,355.07547169811323,4.1660377358490575
10029,0,0,7,10,0,0,0,14,0,0,0,4,7,0,2,2,1,2,42,0,0,0,0,0,0,1,4,1,1,0,2,0,0,0,8,3,0,0,0,0,0,2,27,0,1,0,0,0,34,0,0,0,2,51,0,1.7058823529411764,212.03773584905662,4.152830188679245
10030,0,0,2,1,0,0,0,7,0,0,0,1,3,0,0,0,0,0,38,0,0,0,0,5,0,1,2,1,0,0,4,0,0,0,5,2,0,0,0,0,0,1,24,0,0,0,0,0,27,1,0,0,3,36,8,1.5,209.40425531914894,3.7829787234042556
10031,0,0,3,6,0,0,0,12,0,0,0,2,3,1,2,1,0,2,40,0,0,0,0,4,0,1,3,0,0,0,2,0,0,0,8,0,0,1,0,0,1,0,27,0,1,0,0,0,31,3,0,0,4,46,1,1.6551724137931034,251.23529411764707,4.209803921568628
10032,0,1,4,4,0,0,1,13,0,0,0,0,2,0,2,2,1,0,38,0,0,0,0,4,0,3,2,1,0,0,3,0,0,0,9,2,0,0,0,0,0,0,26,0,0,0,0,0,31,2,0,0,3,47,1,1.53125,190.2549019607843,4.04705882352941
10033,0,0,6,10,0,0,0,15,0,0,0,3,2,1,2,3,3,1,41,0,2,0,0,4,0,4,2,4,1,0,2,0,0,0,8,1,0,2,0,0,0,0,29,0,1,0,0,0,33,2,0,0,5,50,0,1.5142857142857142,355.6,4.156363636363637
10034,0,0,3,6,0,0,0,15,0,0,0,2,2,0,1,1,3,0,35,0,2,0,0,3,0,0,2,2,1,0,4,0,0,0,7,0,0,1,0,0,0,0,24,0,0,0,0,0,28,2,0,0,2,45,2,1.6666666666666667,276.48979591836735,4.228571428571429
10035,0,0,6,4,0,0,0,11,0,0,0,6,2,4,1,2,2,1,37,0,3,0,0,2,0,0,1,7,1,0,1,0,0,0,6,0,0,0,0,0,0,0,25,0,1,0,0,0,31,0,0,0,9,41,1,1.4166666666666667,273.05882352941177,4.023529411764707
10036,0,0,4,14,0,0,0,22,0,0,0,10,3,0,2,3,0,0,44,0,1,0,0,0,0,0,2,3,2,0,0,0,0,0,0,1,0,2,0,0,0,0,20,0,2,0,0,0,42,0,1,0,1,59,0,2.04,1453.5166666666667,4.2250000000000005
10037,0,0,1,0,0,0,1,2,0,0,0,3,1,0,0,1,0,0,25,0,1,0,0,6,0,1,0,1,0,0,3,0,0,0,6,2,0,0,0,0,0,0,16,0,1,0,0,0,21,0,0,0,2,28,6,1.25,78.19444444444444,3.6611111111111105
10038,0,0,5,11,0,0,0,16,0,0,0,5,5,0,2,3,0,0,45,0,0,0,0,1,0,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,28,0,3,0,0,0,37,1,0,0,7,50,0,1.853658536585366,308.0877192982456,4.175438596491228
10039,0,1,1,1,0,0,0,3,0,0,0,2,2,0,0,2,1,1,31,0,0,0,0,6,0,1,2,0,0,0,2,0,0,0,8,2,0,0,0,0,0,1,20,0,0,0,0,0,23,1,0,0,1,36,5,1.5,133.1904761904762,3.9761904761904767
10040,0,0,3,6,0,0,0,6,0,0,0,2,2,0,1,3,0,1,31,0,3,0,0,3,0,1,1,6,0,0,2,0,0,0,8,2,0,1,0,0,0,0,22,0,1,0,0,0,26,0,0,0,1,40,3,1.48,169.9318181818182,3.8840909090909097
10044,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,8,0,0,0,0,0,4,0,0,0,0,12,0,1.6666666666666667,125.91666666666667,4.2
10065,0,0,3,9,0,0,1,15,0,0,0,6,6,1,1,0,2,0,47,0,1,0,1,1,0,1,1,3,1,0,2,0,0,0,2,0,0,1,0,0,1,0,28,0,1,1,0,0,35,0,0,0,4,54,0,2.1956521739130435,252.81034482758622,4.1000000000000005
10069,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,3,3,2.0,13.857142857142858,1.9428571428571428
10075,0,0,6,8,0,1,1,10,0,0,0,6,5,0,1,0,0,0,42,0,1,0,1,2,0,0,2,1,0,0,3,0,0,0,8,0,0,0,0,0,0,1,31,0,0,0,0,0,26,0,0,0,2,48,2,2.0294117647058822,190.67307692307693,4.128846153846154
10080,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.0,606.0,3.9
10110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,0.0,0.0
10118,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,54.0,3.6
10128,0,0,3,7,0,1,0,12,0,0,0,7,5,0,3,0,1,0,40,0,2,0,0,2,0,3,4,4,0,0,2,0,0,0,3,1,0,1,0,0,0,1,22,0,0,0,0,0,33,2,0,0,5,46,1,2.051282051282051,212.48076923076923,4.192307692307694
10162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,0.0,0.0
10202,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1.0,403.0,3.9
10204,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,58.0,3.1
10206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,76.0,3.9
10211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,93.0,4.3
10215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,5.0,4.6
10221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0.0,0.0
10227,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1.0,144.0,3.9
10280,0,1,1,2,0,1,0,2,0,0,0,2,0,0,0,1,1,0,17,0,0,0,0,4,0,0,2,2,0,0,1,0,0,0,0,1,0,1,0,0,1,0,11,0,0,0,0,0,20,1,0,0,3,18,8,1.8333333333333333,121.3103448275862,2.6931034482758625
10281,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,8,0,2.125,549.25,4.175
10282,0,0,2,3,0,0,0,2,0,0,0,2,1,0,0,1,0,0,13,0,0,0,0,2,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,15,0,0,0,4,14,2,2.1538461538461537,315.25,3.2349999999999994
10301,0,0,4,7,0,0,1,10,0,2,0,2,7,0,2,0,0,0,40,0,2,0,0,6,0,1,2,3,0,0,2,0,0,0,3,2,0,1,0,0,0,0,25,0,1,0,0,0,27,1,0,0,3,45,0,1.5833333333333333,175.95833333333334,4.2124999999999995
10302,0,0,2,3,0,0,0,3,0,1,0,5,4,2,1,1,0,0,29,0,2,1,0,2,0,0,3,2,2,0,2,0,0,0,5,4,0,0,0,0,0,1,23,0,0,0,0,0,23,0,0,0,1,40,2,1.5714285714285714,214.34883720930233,4.137209302325582
10303,0,0,3,3,0,0,0,7,0,3,0,0,3,2,1,0,0,0,32,0,2,0,1,4,0,2,1,3,0,0,1,0,0,0,4,0,0,0,0,0,0,0,22,0,0,0,0,0,29,1,0,0,2,40,3,1.28,254.62222222222223,3.9888888888888894
10304,0,1,3,4,0,0,0,8,0,0,0,2,2,1,0,0,1,0,35,0,0,0,0,7,0,2,0,2,1,0,6,0,0,0,7,2,0,1,0,0,0,0,23,0,1,0,0,0,27,2,0,0,4,43,0,1.75,171.7659574468085,4.314893617021277
10305,0,0,6,7,0,1,0,6,0,0,0,3,5,1,4,1,0,1,37,0,2,0,0,5,0,0,4,2,0,0,3,0,0,0,6,1,0,0,0,0,0,0,25,0,0,1,0,0,25,2,0,0,4,41,0,1.8518518518518519,178.0888888888889,4.202222222222224
10306,0,0,5,3,0,0,0,9,0,2,0,3,3,2,1,0,1,0,34,0,1,0,0,1,0,0,1,2,1,0,0,0,0,0,3,1,0,0,0,0,0,0,25,0,0,0,0,0,20,0,0,0,3,38,0,1.78125,255.1219512195122,4.165853658536586
10307,1,0,1,1,0,1,0,3,0,0,0,7,3,0,2,0,0,1,26,0,1,0,1,2,0,0,3,3,1,0,1,0,0,0,6,1,0,0,0,0,0,1,18,0,0,0,0,0,23,0,0,0,7,31,1,1.8,93.28205128205128,4.138461538461539
10308,0,0,4,6,0,1,0,5,0,1,0,3,4,0,2,0,0,0,31,0,0,0,0,1,0,1,2,0,0,0,2,0,0,0,5,1,0,0,0,0,0,0,24,0,1,0,0,0,23,0,0,0,7,36,0,1.7777777777777777,164.02325581395348,4.258139534883719
10309,0,0,8,4,0,0,0,9,0,1,0,5,3,3,2,1,0,1,36,0,4,0,1,5,0,2,2,8,1,0,1,0,0,0,2,1,0,2,0,0,0,1,24,0,1,1,0,0,30,1,0,0,1,45,1,1.5483870967741935,220.5531914893617,4.131914893617021
10310,0,1,2,2,0,0,0,6,0,2,0,4,3,0,2,0,1,0,34,0,1,0,0,4,0,0,3,1,0,0,1,0,0,0,7,0,0,0,0,0,0,1,24,0,0,0,0,0,24,1,0,0,4,37,3,1.625,180.86363636363637,3.972727272727272
10312,0,0,5,4,0,0,0,9,0,2,1,1,4,0,4,0,1,0,32,0,1,0,1,4,0,0,4,2,0,0,2,0,0,0,5,1,0,0,0,0,0,0,20,0,0,0,0,0,21,1,0,0,2,36,0,1.7272727272727273,204.42105263157896,4.036842105263158
10313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,15.0,4.9
10314,0,0,11,5,0,1,0,17,0,1,0,8,5,3,5,6,1,1,48,0,4,0,0,5,0,0,8,5,3,0,0,0,0,0,6,2,0,0,0,0,0,1,33,0,3,1,0,0,38,1,0,0,0,60,0,1.8,531.0166666666667,4.105
10320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,0.0,0.0
10406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,70.0,4.4
10420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,124.0,3.9
10425,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,48.0,2.9
10451,0,0,8,6,0,0,0,15,0,0,0,4,5,3,4,1,0,0,44,0,5,0,1,5,0,1,4,7,0,0,0,0,0,0,6,0,0,2,0,0,0,0,31,0,0,0,0,0,33,0,0,0,2,49,2,1.4166666666666667,384.0188679245283,3.930188679245282
10452,0,0,2,3,0,0,0,7,0,1,0,3,3,0,3,3,0,0,35,0,2,0,0,3,0,0,3,3,0,0,3,0,0,0,10,1,0,0,0,0,0,1,28,0,0,0,0,0,27,1,0,0,1,45,3,1.3636363636363635,156.83673469387756,3.7530612244897967
10453,0,0,2,1,0,0,0,5,0,1,0,0,1,0,1,1,1,0,34,0,1,0,0,9,0,3,1,1,1,0,1,0,0,0,7,0,0,1,0,0,0,0,23,0,0,0,0,0,24,3,0,0,2,41,1,1.2777777777777777,162.1590909090909,3.886363636363637
