zipcode,total_art_gallery,total_atm,total_bakery,total_bar,total_beauty_salon,total_bicycle_store,total_book_store,total_cafe,total_car_dealer,total_car_repair,total_car_wash,total_clothing_store,total_convenience_store,total_department_store,total_drugstore,total_electronics_store,total_finance,total_florist,total_food,total_funeral_home,total_furniture_store,total_gas_station,total_general_contractor,total_grocery_or_supermarket,total_hair_care,total_hardware_store,total_health,total_home_goods_store,total_jewelry_store,total_laundry,total_liquor_store,total_local_government_office,total_locksmith,total_lodging,total_meal_delivery,total_meal_takeaway,total_movie_rental,total_night_club,total_park,total_parking,total_pet_store,total_pharmacy,total_restaurant,total_school,total_shoe_store,total_shopping_mall,total_spa,total_storage,total_store,total_supermarket,total_tourist_attraction,total_travel_agency,total_open_now_False,total_open_now_True,total_open_now_nan,mean_price_level,mean_user_ratings_total,mean_rating
10454,0,0,4,4,0,0,1,8,0,0,0,2,2,0,2,0,1,0,32,0,2,0,0,3,0,2,2,6,0,0,1,0,0,0,5,0,0,1,0,0,0,1,25,0,1,0,0,0,28,0,0,0,6,37,5,1.434782608695652,195.33333333333334,4.191666666666666
10455,0,1,5,1,0,0,0,10,0,0,0,4,1,2,1,4,2,0,35,0,5,0,0,2,0,2,3,6,1,0,0,0,1,0,14,3,0,0,0,0,0,1,31,0,0,0,0,0,32,1,0,0,4,47,2,1.4193548387096775,195.8679245283019,3.9792452830188676
10456,0,0,1,0,0,0,0,5,0,0,0,1,2,0,0,0,0,0,37,0,1,0,0,10,0,0,0,1,1,0,3,0,0,0,6,0,0,0,0,0,0,0,25,0,0,0,0,0,25,5,0,0,1,39,5,1.2,136.82222222222222,4.084444444444445
10457,0,0,3,2,0,0,0,8,0,0,0,3,3,0,3,1,0,1,34,0,1,0,0,3,0,0,4,1,0,0,3,0,0,0,5,0,0,0,0,0,1,1,26,0,0,0,1,1,28,1,0,0,4,41,3,1.2380952380952381,214.22916666666666,3.872916666666667
10458,0,1,6,2,0,0,0,16,0,1,0,5,3,0,2,3,1,0,42,0,2,0,0,2,0,0,2,6,1,0,1,0,0,0,11,1,0,0,0,0,0,0,27,0,0,0,0,0,36,1,0,0,8,46,2,1.5833333333333333,369.5,4.103571428571427
10459,0,0,4,0,0,0,0,6,0,0,0,3,3,1,3,1,1,1,34,0,2,0,0,5,0,1,3,2,1,0,1,0,0,0,13,1,0,0,0,0,0,0,23,0,2,0,0,0,25,1,0,0,5,38,2,1.3181818181818181,107.91111111111111,3.9955555555555575
10460,0,0,3,2,0,0,0,9,0,1,0,5,0,1,0,0,0,0,34,0,1,0,0,6,0,2,0,2,1,0,2,0,0,0,9,1,0,1,0,0,0,0,25,0,3,0,0,0,29,1,0,0,3,38,7,1.105263157894737,232.22916666666666,3.9250000000000007
10461,0,0,13,2,0,0,0,19,0,1,0,4,7,0,6,1,0,1,49,0,1,0,1,2,0,1,6,4,0,0,1,0,0,0,9,0,0,0,0,0,1,0,34,0,0,0,0,0,39,0,0,0,4,54,1,1.6341463414634145,312.0508474576271,4.013559322033899
10462,0,0,5,3,0,0,0,12,0,0,0,4,5,2,4,2,1,0,39,0,4,0,0,1,0,2,5,4,2,0,1,0,0,0,13,2,0,0,0,0,0,1,29,0,2,0,0,0,31,1,0,0,4,47,1,1.5,461.7307692307692,3.953846153846155
10463,0,0,5,9,0,0,0,14,0,0,0,4,5,2,5,2,0,0,42,0,5,0,0,4,0,3,5,6,1,0,0,0,0,0,11,2,0,0,0,0,0,1,28,0,0,1,0,1,32,1,0,0,3,49,1,1.697674418604651,404.811320754717,4.069811320754717
10464,0,0,2,8,0,0,0,2,0,0,0,0,1,0,0,0,0,0,26,0,1,0,0,1,0,1,0,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,21,0,0,0,0,0,19,0,0,0,9,29,2,1.8,782.4,4.222499999999998
10465,0,0,3,4,0,1,0,9,0,0,0,3,3,1,2,0,0,1,35,0,1,0,0,2,0,1,5,2,2,0,2,0,0,0,11,2,0,0,0,0,1,3,26,0,1,0,0,0,27,1,0,0,4,43,1,1.5,268.5416666666667,4.106249999999998
10466,0,0,4,2,0,0,0,4,0,0,0,1,4,0,4,1,0,1,34,0,2,0,0,3,0,1,5,2,0,0,1,0,0,0,8,0,0,1,0,0,0,2,24,0,0,0,0,0,25,1,0,0,2,42,1,1.380952380952381,164.66666666666666,3.744444444444443
10467,0,1,7,1,0,0,1,14,0,0,0,1,5,0,3,4,5,2,39,0,1,0,0,1,0,1,3,2,2,0,4,0,0,0,15,1,0,0,0,0,2,0,32,0,0,0,0,0,32,1,0,0,3,50,1,1.2333333333333334,232.96296296296296,4.081481481481482
10468,0,1,7,1,0,0,0,7,0,1,0,3,3,1,1,2,1,0,37,0,3,0,0,6,0,0,3,5,0,0,0,0,0,0,11,1,0,0,0,0,1,2,25,0,0,0,0,0,26,3,0,0,3,41,2,1.4230769230769231,328.3695652173913,4.000000000000001
10469,0,0,5,0,0,0,0,6,0,1,0,2,4,0,4,0,0,2,35,0,1,0,1,3,1,2,5,4,0,0,3,0,0,0,8,0,0,0,0,0,0,1,25,0,0,1,0,0,25,2,0,0,2,40,3,1.4137931034482758,256.26666666666665,4.22
10470,0,0,3,4,0,0,0,3,0,1,0,2,2,0,1,1,0,0,23,1,0,0,0,2,0,1,1,1,0,0,2,0,0,0,9,3,0,1,0,0,0,0,18,0,0,0,0,0,23,1,0,0,5,31,2,1.2857142857142858,97.76315789473684,3.7000000000000006
10471,0,1,4,7,0,0,0,7,0,0,0,0,1,0,0,1,1,0,35,0,2,0,0,7,0,0,0,2,0,0,3,0,0,0,9,1,0,1,0,0,0,0,22,0,0,0,0,0,24,3,0,0,7,35,2,1.565217391304348,128.5,4.08409090909091
10472,0,0,4,4,0,0,0,6,0,0,0,3,4,0,3,0,1,0,32,0,1,0,0,3,0,2,3,1,0,0,4,0,0,0,9,0,0,0,0,0,0,0,25,0,1,0,0,0,25,2,0,0,3,41,1,1.4615384615384615,255.55555555555554,3.9533333333333336
10473,0,0,2,1,0,0,0,4,0,2,0,4,3,2,3,0,0,0,31,0,0,0,0,4,0,1,4,1,0,0,3,0,0,0,5,2,0,0,0,0,0,2,22,0,1,0,0,0,24,0,0,0,1,39,3,1.2272727272727273,261.69767441860466,3.913953488372094
10474,0,0,1,2,0,0,0,6,1,2,0,1,0,1,0,0,0,0,30,0,0,0,0,6,0,2,0,1,0,0,1,0,0,0,9,1,0,0,0,0,0,0,20,0,0,0,0,0,26,1,0,0,13,21,7,1.0,108.34146341463415,3.8926829268292673
10475,0,0,5,3,0,0,0,8,0,1,0,5,2,2,2,2,1,0,32,0,7,0,0,3,0,0,2,8,3,0,0,0,0,0,4,3,0,1,0,0,0,1,26,0,5,0,0,0,28,0,0,0,2,45,0,1.55,621.6808510638298,3.94468085106383
10504,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,42.0,3.7
10513,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,7.0,4.4
10519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,0.0,0.0
10526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,0.0,0.0
10531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,13.0,4.8
10550,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,1,4,1,1.25,105.0,3.9166666666666665
10620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,43.0,4.2
10640,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0,43.0,3.2
10648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,50.0,4.6
10653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,13.0,4.0
10661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,52.0,3.4
10704,0,0,2,2,0,0,0,3,0,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,6,0,1.6,325.3333333333333,3.8833333333333333
10705,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1.0,85.0,4.2
10707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,46.0,4.2
10708,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,407.0,4.2
10709,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,96.0,4.1
10714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,30.0,4.5
10716,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,26.0,3.3
10721,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1.0,151.0,3.7
10724,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,19.0,4.9
10740,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,24.0,2.7
10801,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,4,0,1.25,151.0,3.8749999999999996
10802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,173.0,4.5
10803,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,1.5,436.0,4.25
10825,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.0,438.0,4.4
10854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,217.0,3.6
10901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,70.0,4.3
10902,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,,147.0,2.0
10915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,81.0,4.2
10918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,2.0,5.0
10922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,8.0,4.3
10945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,0.0,0.0
10962,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,1.5,108.0,3.45
11000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,25.0,3.9
11001,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,2.0,254.8,4.6
11002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.0,268.0,3.7
11003,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,5,0,1.5,419.2,4.26
11004,0,0,2,0,0,0,0,1,0,0,0,4,4,0,2,0,0,0,24,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,2,1,0,0,0,0,0,1,15,0,1,0,0,0,17,1,0,1,1,30,0,1.4210526315789473,216.1290322580645,4.0032258064516135
11005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,2.0,4.5,1.85
11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,78.0,3.8
11010,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,1.5,254.0,3.75
11011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,87.0,4.2
11014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,288.0,3.7
11015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,53.0,4.4
11017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,178.0,4.0
11021,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,8,0,1.75,392.0,4.2625
11040,0,0,6,1,0,0,0,8,0,0,0,1,1,0,1,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,13,0,0,0,0,0,9,0,0,0,0,17,0,1.8235294117647058,471.3529411764706,4.158823529411764
11072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.0,311.0,4.5
11101,0,0,11,11,0,0,0,21,0,1,0,4,3,1,1,5,1,0,55,0,3,0,0,1,0,2,1,7,0,0,4,0,0,0,3,2,0,0,0,0,1,0,40,0,0,1,0,0,45,0,0,0,7,66,1,1.66,454.56756756756755,4.131081081081081
11102,0,0,3,1,0,0,0,11,0,0,0,0,6,0,0,5,0,0,41,0,1,0,0,5,0,1,0,3,0,0,1,0,0,0,9,1,0,0,0,0,0,0,25,0,0,0,0,0,31,3,0,0,4,44,3,1.5416666666666667,148.72549019607843,4.143137254901961
11103,0,0,6,5,0,0,0,14,0,0,0,2,4,0,3,3,2,0,44,0,3,0,0,4,0,0,5,5,1,0,0,0,0,0,6,0,0,0,0,0,0,1,26,0,0,0,0,0,35,1,0,0,5,50,0,1.7894736842105263,216.47272727272727,4.2672727272727276
11104,0,0,5,4,0,0,0,10,0,0,0,0,6,0,3,2,1,0,43,0,1,0,0,6,0,2,3,1,0,0,1,0,1,0,5,1,0,0,0,0,0,1,25,0,0,0,0,0,30,1,0,0,0,50,1,1.7058823529411764,224.7843137254902,3.9999999999999987
11105,0,0,4,4,0,0,1,13,0,0,0,2,4,0,3,3,0,1,40,0,1,0,0,2,0,1,4,4,1,0,3,0,0,0,5,0,0,2,0,0,0,3,26,0,1,0,0,0,31,0,0,0,1,51,0,1.6764705882352942,262.86538461538464,4.257692307692308
11106,0,0,8,4,0,0,0,15,0,0,0,4,7,1,3,1,0,0,41,0,2,0,0,4,0,2,3,5,1,0,3,0,0,0,2,0,0,0,0,0,0,0,25,0,0,0,0,0,32,1,0,0,2,47,1,1.625,247.06,4.257999999999999
11108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,0.0,0.0
11109,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,0,0,4,0,0,0,1,6,1,2.0,582.375,4.25
11117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,310.0,4.0
11134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,13.0,4.6
11140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,2.0,3.0
11201,0,0,3,8,0,0,1,19,0,0,0,6,7,1,5,1,2,1,47,0,2,0,0,2,0,2,6,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,0,1,0,0,0,39,1,0,0,5,53,0,1.9583333333333333,520.448275862069,3.9931034482758623
11203,0,0,5,3,0,0,0,11,0,4,0,2,4,1,2,1,0,0,36,0,2,0,0,2,0,3,2,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,29,0,0,0,0,0,30,1,0,0,7,41,2,1.4642857142857142,262.78,3.992
11204,0,0,3,0,0,0,0,11,0,0,0,6,5,2,3,2,0,0,39,0,2,0,0,3,0,2,3,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,25,0,0,0,0,0,27,2,0,0,7,44,0,1.4,193.6078431372549,4.131372549019607
11205,1,0,6,4,0,1,1,13,0,0,0,2,2,0,1,1,0,0,39,0,2,0,1,5,0,4,2,5,1,0,2,0,1,0,5,1,0,0,0,0,0,0,25,0,0,0,0,0,33,3,0,0,8,42,2,1.7352941176470589,267.7307692307692,4.298076923076923
11206,0,0,4,5,0,0,0,15,0,0,0,7,3,1,1,4,0,1,41,0,2,0,0,1,0,1,2,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,27,0,1,0,0,0,34,0,0,0,7,47,1,1.5666666666666667,191.5090909090909,4.285454545454544
11207,0,1,3,2,0,1,0,13,0,1,0,2,1,0,1,0,1,1,39,0,0,0,0,6,0,4,1,3,0,0,2,0,0,0,9,0,0,0,0,0,1,1,30,0,1,0,0,0,29,4,0,0,1,50,2,1.2857142857142858,249.32075471698113,4.056603773584905
11208,0,0,6,3,0,0,0,9,0,0,0,5,2,0,3,1,0,0,36,0,2,0,0,4,0,3,3,5,0,0,1,0,0,0,11,0,0,1,0,0,0,2,28,0,2,0,0,0,28,1,0,0,4,42,2,1.2962962962962963,299.0208333333333,3.960416666666666
11209,0,0,8,8,0,1,0,18,0,1,0,3,7,1,5,3,1,0,44,0,3,0,0,0,0,3,5,5,1,0,0,0,0,0,4,1,0,0,0,0,0,0,28,0,0,0,0,0,36,0,0,0,3,52,2,1.7727272727272727,361.0701754385965,4.208771929824562
11210,0,0,4,1,0,0,0,10,0,1,0,4,2,2,1,2,3,0,37,0,4,0,1,4,0,1,1,6,2,0,0,0,0,0,6,0,0,0,0,0,0,1,27,0,3,0,0,0,30,1,0,0,8,43,0,1.2727272727272727,322.5686274509804,4.084313725490196
11211,0,0,7,11,0,0,0,19,0,0,0,5,1,0,1,3,2,0,43,0,1,0,0,3,1,1,3,4,2,0,1,0,0,0,3,1,0,0,0,0,0,0,28,0,1,0,0,0,39,2,0,0,6,52,1,1.8055555555555556,245.20338983050848,4.371186440677967
11212,0,0,3,0,0,0,0,9,0,0,0,5,4,0,3,3,1,0,37,0,5,0,0,4,0,0,4,7,1,0,1,0,0,0,8,3,0,0,0,0,0,2,24,0,3,0,0,0,30,1,0,0,3,44,3,1.4074074074074074,143.48,4.0360000000000005
11213,0,0,4,1,0,0,0,7,0,0,0,1,1,0,1,1,1,0,37,0,5,0,0,10,0,3,1,5,1,0,1,0,0,0,7,3,0,0,0,0,0,1,25,0,1,0,0,0,26,4,0,0,6,39,1,1.3181818181818181,213.1304347826087,4.186956521739131
11214,0,0,6,2,0,0,0,17,0,1,0,4,4,1,3,5,0,0,40,0,3,0,0,2,0,3,3,7,0,0,1,0,0,0,7,1,0,0,0,0,0,1,29,0,0,0,0,0,35,0,0,0,3,52,0,1.5128205128205128,376.27272727272725,4.056363636363637
11215,0,0,4,4,0,0,0,20,0,0,0,3,4,0,4,1,0,0,47,0,4,0,0,2,0,3,5,5,0,0,2,0,1,0,2,1,0,1,0,0,0,0,25,0,1,1,0,0,38,2,0,0,7,51,1,1.872340425531915,321.8135593220339,4.26271186440678
11216,0,1,3,1,0,0,0,15,0,0,0,2,3,0,1,1,2,2,40,0,3,0,0,2,0,4,1,7,0,0,4,0,2,0,5,1,0,0,0,0,0,0,24,0,0,0,0,0,35,2,0,0,12,42,0,1.4285714285714286,235.0185185185185,4.274074074074073
