zipcode,total_art_gallery,total_atm,total_bakery,total_bank,total_bar,total_beauty_salon,total_bicycle_store,total_book_store,total_bowling_alley,total_cafe,total_car_dealer,total_car_repair,total_car_wash,total_clothing_store,total_convenience_store,total_dentist,total_department_store,total_drugstore,total_electronics_store,total_finance,total_florist,total_food,total_furniture_store,total_gas_station,total_general_contractor,total_grocery_or_supermarket,total_gym,total_hair_care,total_hardware_store,total_health,total_home_goods_store,total_hospital,total_insurance_agency,total_jewelry_store,total_laundry,total_liquor_store,total_locksmith,total_lodging,total_meal_delivery,total_meal_takeaway,total_movie_rental,total_movie_theater,total_moving_company,total_night_club,total_park,total_parking,total_pet_store,total_pharmacy,total_plumber,total_real_estate_agency,total_restaurant,total_school,total_shoe_store,total_shopping_mall,total_spa,total_storage,total_store,total_supermarket,total_tourist_attraction,total_veterinary_care,total_open_now_False,total_open_now_True,total_open_now_nan,mean_user_ratings_total,mean_rating,mean_price_level,mean_Unnamed: 0,population,population_density_square_miles,housing_units,price_level*rating,user_ratings_total_per_capita,rating*population_density,log_home_price_to_income_ratios
90247,0,0,3,0,1,0,0,0,0,8,0,3,0,4,3,1,3,1,3,0,0,26,2,0,0,1,0,0,0,2,3,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,20,0,1,0,0,0,24,0,0,0,3,34,1,358.7105263157895,4.2105263157894735,1.4615384615384617,4393.0,47531,12660.4,16647,6.153846153846154,0.007546875224922461,53306.947368421046,2.1199910513310467
90254,0,0,2,0,5,0,0,0,0,10,0,1,0,4,4,0,0,2,0,0,0,38,0,0,1,5,0,0,1,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,0,1,1,0,0,29,0,0,0,13,38,0,177.82352941176467,4.415686274509802,1.8,4745.254901960784,19650,13773.0,10049,7.948235294117643,0.009049543481514741,60817.247058823494,2.2919004633941458
90066,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,11,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,1,0,0,1,11,0,514.9166666666666,4.433333333333334,1.625,3382.166666666666,59394,12068.9,26218,7.2041666666666675,0.008669506459687285,53505.456666666665,2.538892679053115
90731,0,0,1,0,4,0,0,1,0,14,0,3,0,3,2,0,1,2,5,0,0,40,3,0,0,5,0,0,1,2,5,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,25,0,1,0,0,0,29,1,0,0,5,45,1,529.4313725490197,4.3058823529411745,1.7105263157894737,7806.568627450982,61850,6753.8,24571,7.365325077399377,0.00855992518268423,29081.068235294104,2.379656889448986
90813,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,3,0,0,0,3,13,1,315.5294117647058,4.270588235294119,1.3636363636363635,8548.588235294117,59000,18383.6,18179,5.823529411764707,0.005347956131605183,78508.78588235297,2.313749153540242
91001,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,1,12,0,229.84615384615384,4.530769230769231,1.1111111111111112,8714.846153846154,37711,4567.8,13785,5.034188034188034,0.00609493659266935,20695.64769230769,1.9544157393536925
91403,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,1,0,0,0,13,0,376.6153846153846,4.2,2.2,11608.615384615383,25218,6945.3,12025,9.240000000000002,0.014934387525393947,29170.260000000002,2.262672069875129
91325,0,0,0,0,0,0,0,0,0,3,0,1,0,1,3,0,1,1,2,1,0,12,1,0,0,2,0,0,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,13,0,0,0,3,14,1,210.38888888888889,3.733333333333333,1.5555555555555556,10919.055555555555,34635,7178.3,12475,5.807407407407407,0.0060744590411112714,26798.986666666664,2.2305302682831885
91741,0,0,0,0,0,0,0,2,0,6,0,0,0,7,2,0,0,3,0,1,0,19,2,0,0,1,0,0,1,3,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,0,26,0,0,0,6,28,1,123.77142857142857,4.1800000000000015,1.7692307692307692,13880.8,26565,1791.6,9320,7.395384615384618,0.004659191739937081,7488.888000000003,1.8252820920711683
91754,0,0,0,0,1,0,0,0,0,12,0,0,0,3,3,0,0,3,4,1,0,40,1,0,0,4,0,0,0,3,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,0,3,1,0,0,24,2,0,0,3,49,0,391.07692307692315,4.155769230769232,1.4878048780487805,13869.25,33058,7290.0,12163,6.182973733583492,0.01183002368797033,30295.557692307706,2.288025826701294
91411,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,2,1,2,0,0,13,4,0,0,2,0,0,1,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,13,1,0,0,3,19,0,366.45454545454544,4.254545454545455,1.5454545454545454,12423.727272727272,25801,12632.7,10115,6.575206611570248,0.014203114044205474,53746.39636363637,2.432765629851885
91436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,318.0,4.2,2.0,10747.0,15070,2646.3,5970,8.4,0.021101526211015263,11114.460000000001,2.1063608987274693
93510,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,1,10,1,326.0833333333333,3.9416666666666655,1.5555555555555556,15220.166666666664,7626,106.0,2888,6.1314814814814795,0.04275941952967917,417.81666666666655,1.6549620352681835
90221,0,1,1,0,0,0,1,0,0,5,0,1,0,2,5,0,1,1,3,1,0,32,0,0,0,4,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,21,0,1,0,0,0,20,1,0,0,6,31,2,346.64102564102564,4.038461538461537,1.2857142857142858,3991.384615384615,52322,9813.4,12651,5.192307692307692,0.0066251486113112195,39631.03846153845,1.9172796249538837
90068,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,6,1,366.8571428571428,4.271428571428571,2.25,3372.285714285714,20982,2708.1,13972,9.610714285714286,0.017484374361697776,11567.455714285714,2.6384738323344865
91502,0,0,4,0,9,0,0,1,0,12,0,1,0,6,4,0,4,2,4,0,0,45,3,0,1,2,0,0,1,2,9,0,0,1,0,3,0,0,0,5,0,0,0,1,0,0,0,0,0,0,33,0,5,1,0,0,37,1,0,0,5,60,1,816.7424242424244,4.236363636363636,1.7083333333333333,12274.318181818182,11598,8640.3,5579,7.237121212121211,0.07042097122283363,36603.45272727272,2.5763558716396635
90025,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,16,1,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,6,1,0,0,2,18,0,481.75,4.420000000000001,1.6666666666666667,1399.3,47967,18669.5,23329,7.366666666666668,0.010043363145495861,82519.19000000002,2.274275883244565
90505,0,0,0,0,3,0,0,0,0,10,0,0,0,5,5,0,2,5,3,0,0,26,3,0,0,4,0,0,1,6,5,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,9,0,1,0,0,0,23,1,0,0,1,30,0,308.1290322580645,4.2,1.8846153846153848,6217.645161290324,37641,6496.9,14867,7.915384615384617,0.008185994852901477,27286.98,2.154026687147605
90019,0,0,5,0,0,1,0,0,0,14,0,0,0,1,2,0,1,2,2,0,0,36,4,0,0,4,0,1,1,3,4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,23,0,0,0,0,0,24,1,0,0,2,40,0,565.7380952380953,4.269047619047618,1.6666666666666667,955.5238095238096,66245,17038.0,26383,7.115079365079364,0.008540087481894412,72736.03333333331,2.790246626595234
91302,0,0,0,0,1,0,0,1,0,2,0,0,0,1,2,0,0,1,0,0,0,16,1,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,9,0,0,0,0,20,0,194.25,4.29,2.2857142857142856,10540.3,26634,997.2,9872,9.805714285714286,0.007293309303897274,4277.988,2.230307018296505
91604,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,1,6,0,350.8571428571428,4.428571428571427,1.8,13061.571428571431,32117,6235.5,15756,7.971428571428569,0.010924343583060148,27614.357142857134,2.3528147117990286
90274,0,0,2,0,0,0,1,0,0,8,0,0,0,5,2,0,1,2,1,1,0,28,1,0,0,2,0,0,1,2,2,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,19,0,2,0,0,0,25,0,0,0,5,35,0,93.65,4.4325,1.88,5164.35,25279,2111.8,10144,8.3331,0.0037046560386091226,9360.553500000002,2.2524280855102816
90230,0,0,0,0,5,0,0,0,0,8,0,0,0,8,1,0,4,1,2,0,1,24,3,0,0,2,0,0,1,2,5,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,4,1,0,0,23,1,0,0,1,37,0,884.5,4.276315789473681,1.827586206896552,3994.263157894737,32808,7275.7,13782,7.81533575317604,0.02695988783223604,31113.19078947366,2.1548961318762876
90245,0,0,3,0,7,0,1,0,0,16,0,0,0,4,2,0,1,1,2,1,0,40,4,0,0,3,0,0,0,2,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,23,0,2,2,0,0,31,2,0,1,4,49,0,446.90566037735846,4.362264150943397,1.875,4446.8490566037735,16850,3084.4,6975,8.179245283018869,0.02652259112031801,13454.967547169814,2.2837575702650605
90069,0,0,2,0,7,0,0,2,0,14,0,0,0,10,1,0,0,1,0,1,2,36,1,0,1,2,1,0,1,3,3,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,23,0,4,1,1,0,30,1,0,0,8,42,0,360.38,4.302,2.6875,3409.3,20435,9665.6,14534,11.561625,0.01763542941032542,41581.411199999995,2.2054766711054623
90034,0,0,1,0,1,0,0,0,0,9,0,0,0,3,5,0,2,4,0,0,1,27,2,0,1,5,0,0,0,6,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,0,2,0,0,0,23,2,0,0,2,31,0,299.6666666666667,4.148484848484848,1.6956521739130437,1766.3939393939395,55652,17884.1,27712,7.034387351778657,0.005384652243704929,74191.91787878788,2.5355685645902284
91607,1,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,14,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,1,20,0,137.66666666666666,4.342857142857143,1.5,13231.095238095239,30873,12655.4,14443,6.514285714285715,0.004459128256621211,54960.594285714295,2.5070975411984966
91602,0,0,0,0,1,0,1,0,0,3,0,2,0,0,1,0,0,1,0,0,0,15,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,11,1,0,0,3,18,0,273.8095238095238,4.2904761904761894,1.9285714285714288,12991.0,19358,9450.6,10302,8.274489795918367,0.01414451512602148,40547.574285714276,2.185143808326574
91207,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,1,3,0,1,7,0,0,0,2,0,0,0,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,17,1,0,0,2,9,7,97.77777777777777,2.777777777777777,1.6,10134.0,11371,2501.4,4374,4.444444444444443,0.00859887237514535,6948.333333333331,2.458359208803788
91775,0,0,0,0,1,0,0,0,0,4,0,0,0,2,3,0,0,2,3,0,0,20,0,0,0,2,0,0,0,4,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,1,0,0,21,0,0,0,4,27,3,152.58823529411762,4.038235294117647,1.5333333333333334,14671.14705882353,25192,8211.4,8664,6.191960784313726,0.006057011562961163,33159.565294117645,2.221829846320233
90805,0,1,3,0,0,0,0,0,0,7,0,3,0,2,2,0,3,2,5,2,0,35,1,0,0,5,0,0,0,2,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,0,1,0,0,0,23,2,0,0,5,39,0,358.4318181818182,4.220454545454547,1.3571428571428572,8194.295454545454,96708,13126.3,28113,5.727759740259742,0.003706330584665366,55398.952500000014,2.0273163714710947
90603,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,73.0,4.8,1.0,6747.0,21299,6514.8,6863,4.8,0.00342739095732194,31271.04,1.7813744723986533
90016,0,0,0,0,0,0,0,1,0,8,0,1,0,3,3,0,1,3,4,0,0,34,3,0,0,7,0,0,0,3,3,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,29,2,0,0,3,41,0,315.1818181818182,4.200000000000001,1.7407407407407407,718.7272727272727,46581,12842.6,18331,7.311111111111113,0.00676631712891132,53938.92000000001,2.419510863274311
91765,0,1,0,0,3,1,0,0,0,10,0,3,0,3,5,0,3,1,1,2,0,36,1,1,0,6,0,0,1,2,2,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,18,0,2,0,0,0,29,4,0,0,1,43,1,195.88888888888889,4.133333333333334,1.5172413793103448,14376.466666666667,47139,2491.7,15499,6.271264367816093,0.00415555885548885,10299.026666666667,1.881814823129158
91506,0,0,0,0,2,0,0,0,0,5,0,1,0,1,2,0,1,1,1,1,0,30,1,0,0,4,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,0,0,0,0,24,1,0,0,4,38,1,333.6744186046512,4.274418604651161,1.619047619047619,12647.627906976742,18575,7588.2,7769,6.920487264673309,0.017963629534570723,32435.14325581394,2.151361342991513
90660,0,1,4,0,1,1,0,0,0,11,0,2,0,5,3,0,4,3,4,1,1,39,3,0,0,5,0,1,1,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,0,1,1,0,0,29,3,0,0,1,50,0,723.1764705882354,4.27843137254902,1.6176470588235294,7078.921568627451,63380,8178.4,17229,6.920991926182239,0.011410168358918197,34990.72313725491,1.8446846463400997
90045,0,0,2,0,3,0,0,3,0,19,0,0,0,5,2,0,3,2,3,0,0,45,3,0,0,4,0,0,0,2,3,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,24,0,3,0,0,0,39,0,0,0,4,50,5,607.5084745762713,4.023728813559321,1.6304347826086956,2630.9661016949153,41149,3834.5,16897,6.5604274134119365,0.014763626687799734,15428.988135593218,2.2448407755877575
90003,0,0,2,0,0,0,0,0,0,6,0,2,0,0,4,0,0,0,0,1,0,33,1,0,0,4,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,21,0,0,0,1,39,3,292.88372093023264,4.183720930232559,1.2857142857142858,143.58139534883722,72741,20483.3,18137,5.3790697674418615,0.004026391181455199,85696.41093023257,2.1750911138286275
90723,0,0,0,0,1,0,0,0,0,6,0,0,0,1,2,0,0,1,0,0,0,20,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,1,22,1,376.79166666666674,4.312500000000001,1.625,7436.125,54776,11692.7,15041,7.007812500000002,0.006878772941921038,50424.76875000001,1.8086315369624808
91210,0,0,2,1,5,0,1,1,0,7,0,0,0,17,0,0,5,0,4,1,0,24,4,0,0,1,0,0,0,0,6,0,0,3,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,18,0,9,1,0,0,29,0,0,0,1,44,1,676.9130434782609,4.284782608695652,2.096774193548387,10199.826086956522,689,15652.6,371,8.98422159887798,0.9824572474285354,67067.98826086956,1.1556778153426757
90249,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,10,4,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,10,1,0,0,3,11,1,279.1333333333333,4.233333333333333,1.0,4489.733333333334,26587,8928.2,8993,4.233333333333333,0.010498865360263787,37796.04666666667,2.0254751513823184
90755,0,0,0,0,2,0,0,0,0,3,0,1,0,2,1,0,2,0,4,0,0,24,4,0,3,4,0,0,3,0,8,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,24,1,0,0,3,35,0,606.0526315789474,4.16842105263158,1.6129032258064515,8115.578947368421,11555,5302.8,4776,6.7232597623090005,0.05244938395317589,22104.303157894745,1.8646481565801647
91205,0,0,0,0,0,0,0,0,0,3,0,2,0,1,5,0,1,1,0,0,1,21,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,13,0,0,0,1,25,1,299.4814814814815,4.307407407407409,1.3333333333333333,9873.592592592591,37618,19893.9,15074,5.743209876543212,0.007961121842774244,85691.13222222225,2.521859990420082
91744,0,0,2,0,1,0,0,0,0,5,0,1,0,5,5,0,1,3,0,0,0,23,2,0,0,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,0,0,17,1,0,0,1,29,0,339.1333333333333,4.343333333333334,1.368421052631579,13953.966666666667,87240,9925.4,19464,5.943508771929825,0.00388736053797952,43109.32066666667,1.7730576570985694
90242,0,0,1,0,2,1,0,0,0,4,0,0,0,3,1,0,2,1,1,0,0,20,0,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,13,1,0,0,0,26,0,687.2692307692308,4.226923076923078,1.681818181818182,4378.961538461538,42553,9349.5,12693,7.108916083916086,0.016150899602125134,39519.617307692315,1.977364245919022
90704,0,0,2,0,9,0,0,0,1,2,0,0,0,7,0,0,0,0,0,0,0,28,0,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,24,0,0,0,0,0,27,1,0,0,11,32,4,198.17021276595744,4.059574468085106,2.0,7263.234042553191,3922,52.4,2495,8.119148936170212,0.050527846192238005,212.72170212765957,2.3254079540997563
90005,0,0,1,0,0,0,0,0,0,7,0,0,0,2,0,0,1,0,2,0,0,18,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,11,1,0,0,0,22,0,409.1363636363636,4.304545454545455,1.7142857142857142,541.1363636363636,39479,36419.6,17818,7.379220779220779,0.010363392275294805,156769.82363636364,3.039185302712889
90032,0,1,1,0,1,0,0,0,0,4,0,0,0,1,0,0,1,0,1,1,2,27,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,23,1,0,0,8,31,3,188.33333333333331,3.9047619047619047,1.2105263157894737,1736.595238095238,47627,9990.3,14172,4.726817042606516,0.003954339625282578,39009.74285714285,2.217285631870624
90262,0,1,1,0,0,0,0,0,0,5,0,2,0,2,4,0,1,2,1,1,0,16,1,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,13,0,0,0,0,18,3,342.61904761904765,4.114285714285715,1.4166666666666667,4422.714285714285,70936,14677.3,15851,5.828571428571429,0.00482997416853287,60386.60571428572,2.009782942789398
91722,0,0,2,0,0,0,0,0,0,9,0,1,0,2,5,0,2,2,2,0,0,32,4,0,0,2,0,0,2,2,7,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,22,0,0,1,0,0,28,1,0,0,3,37,4,376.52272727272725,4.152272727272728,1.4333333333333331,13456.386363636364,35708,8644.1,10290,5.95159090909091,0.010544492194262553,35892.66068181819,1.6893147617929631
91203,0,0,5,0,2,0,0,0,0,15,0,0,0,3,3,0,1,2,0,2,1,44,3,0,0,5,0,0,0,2,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,27,0,1,0,0,0,33,2,0,0,6,44,4,478.2962962962963,4.090740740740742,1.7419354838709675,9932.74074074074,15000,18325.4,6081,7.125806451612904,0.03188641975308642,74964.46037037039,2.1826844770474083
91306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,1,0,0,0,8,0,85.0,4.2125,2.0,10654.25,49158,11878.8,15039,8.425,0.001729118353065625,50039.445,1.9451036490005431
91208,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,4,13,0,130.64705882352942,4.394117647058824,1.7142857142857142,10096.823529411764,16049,2325.3,6127,7.532773109243697,0.008140510861955849,10217.641764705884,2.131487345478921
90057,0,0,2,0,0,0,0,0,0,5,0,1,0,1,2,0,1,0,1,0,0,28,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,18,2,0,0,2,30,2,345.7058823529412,4.223529411764705,1.3333333333333333,2672.205882352941,49492,55884.9,18262,5.6313725490196065,0.006985086122058943,236031.51882352936,2.525817237885279
91706,0,0,3,0,0,0,0,0,0,8,0,0,0,1,2,0,2,2,3,1,0,24,2,0,0,4,0,0,1,2,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,18,2,0,0,1,28,0,436.89655172413785,4.237931034482758,1.380952380952381,13358.37931034483,77342,5757.3,19150,5.852380952380951,0.005648891310337693,24399.040344827583,1.8125465094711335
91748,0,0,1,0,0,0,0,0,0,4,0,1,0,2,1,0,1,0,0,0,0,12,2,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,9,1,0,0,0,16,0,431.0625,4.2250000000000005,1.6,14120.75,47084,3254.6,14182,6.760000000000002,0.00915518010364455,13750.685000000001,2.150123127331121
91335,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,1,0,0,0,17,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,8,0,0,0,3,17,0,205.9,4.155,1.3,11043.55,80524,12266.5,25052,5.4015,0.0025570016392628286,50967.3075,2.028281531435546
90601,0,0,2,0,6,0,1,0,0,9,0,0,0,3,1,0,0,1,1,1,1,26,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,18,0,1,0,0,0,17,0,0,0,3,27,1,237.8709677419355,4.267741935483873,1.6666666666666667,6640.967741935483,33058,2913.4,11513,7.112903225806455,0.0071955643941537745,12433.639354838715,1.9079500048621918
91768,0,0,2,0,1,0,0,0,0,8,0,1,0,1,5,0,0,1,1,3,1,39,0,0,0,6,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,24,1,0,0,8,37,1,296.0434782608696,4.119565217391305,1.3333333333333333,14482.32608695652,35389,4091.4,8312,5.492753623188406,0.008365409541407489,16854.789130434783,1.9441126608609336
91201,0,0,0,0,3,0,0,1,0,10,0,0,0,1,3,0,0,0,3,0,1,35,2,1,0,4,0,0,0,0,6,0,0,0,0,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,22,1,1,0,0,0,25,3,0,0,10,35,3,117.83333333333331,4.16875,1.5652173913043481,9864.458333333334,23619,10032.1,8600,6.525000000000001,0.0049889213486317505,41821.316875000004,2.504189457309721
90012,0,0,1,0,2,0,0,1,0,9,0,0,0,5,2,0,0,2,0,0,0,26,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,21,1,0,0,10,24,0,755.5588235294118,4.429411764705883,2.238095238095238,607.4411764705882,35913,11099.6,13452,9.91344537815126,0.02103858835322618,49164.69882352942,2.4611696222706154
91352,0,0,0,0,0,0,0,0,0,3,0,2,0,0,4,0,1,1,0,1,0,27,2,0,0,1,0,0,0,2,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,18,0,0,0,4,31,2,212.8108108108108,4.159459459459458,1.4,11483.432432432432,47438,4065.6,13081,5.823243243243241,0.0044860831150303725,16910.698378378373,2.108651713830826
91301,0,0,2,0,2,0,0,0,0,3,0,0,0,1,2,0,0,1,0,1,0,16,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,0,13,0,0,0,0,19,0,151.1578947368421,4.457894736842103,1.9,10479.157894736842,25631,751.6,9736,8.469999999999995,0.005897463803083848,3350.553684210525,1.8641944776892048
93543,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,1,10,1,469.25,4.108333333333333,1.0,15556.833333333336,15135,254.8,3997,4.108333333333333,0.03100429468120251,1046.8033333333333,1.58689576086065
